id,price,square_feet,bedrooms,bathrooms,age_years,garage_spaces,pool,neighborhood,condition,description,id_squared,id_sqrt,square_feet_squared,square_feet_sqrt,bedrooms_squared,bedrooms_sqrt,bathrooms_squared,bathrooms_sqrt,age_years_squared,age_years_sqrt,neighborhood_encoded,condition_encoded,id_x_square_feet,id_x_bedrooms,square_feet_x_bedrooms,description_992,description_993,description_994,description_995,description_996,id_scaled,square_feet_scaled,bedrooms_scaled,bathrooms_scaled,age_years_scaled,garage_spaces_scaled,pool_scaled
435,87848.06275174885,1386.5352699765142,2,3.3682965825855735,42.0,0.0,0,Rural,Good,Property in location 434,189225,20.85665361461421,1922480.0548888452,37.236209124674794,4,1.4142135623730951,11.345421868257652,1.8352919611292295,1764.0,6.48074069840786,267731.6944756149,266790.1207078561,603142.8424397836,870,2773.0705399530284,0.0,0.0,0.0,0.0,0.0,-0.2268987692409359,-1.2579143893185174,-0.7170308416732535,0.9694726169657196,-0.24195818575685854,-1.3263308565552216,-1.061913167103641
436,365436.109156604,925.8890774652474,5,1.8903600460595518,74.0,0.0,1,Downtown,Good,Property in location 435,190096,20.8806130178211,857270.5837694469,30.428425484491427,25,2.23606797749979,3.573461103738271,1.3749036497367921,5476.0,8.602325267042627,281346.191222543,266790.1207078561,403687.63777484786,2180,4629.445387326237,0.0,0.0,0.0,0.0,0.0,-0.22343466589374603,-1.6334665468604601,1.391883398542198,-0.7674123209531484,0.8831926885342106,-1.3263308565552216,0.9416965821485118
437,82743.35286388709,2093.305754683002,1,2.624108830471806,66.0,0.0,0,Suburbs,Fair,Property in location 436,190969,20.904544960366874,4381928.982588972,45.75265844388719,1,1.0,6.88594715416011,1.619910130368906,4356.0,8.12403840463596,262766.53441198374,265728.2894519788,914774.6147964718,437,2093.305754683002,0.0,0.0,0.0,0.0,0.0,-0.21997056254655617,-0.6817038730186481,-1.420002255078404,0.09489616142429133,0.6019049699614433,-1.3263308565552216,-1.061913167103641
438,419837.0266806603,3759.6592034939163,2,2.0356898610099172,11.0,2.0,0,Downtown,Good,Property in location 437,191844,20.92844953645635,14135037.32641651,61.31605991495145,4,1.4142135623730951,4.144033210218576,1.4267760374389238,121.0,3.3166247903554,281346.191222543,266790.1207078561,1646730.7311303352,876,7519.3184069878325,0.0,0.0,0.0,0.0,0.0,-0.2165064591993663,0.6768282132160376,-0.7170308416732535,-0.5966193536102087,-1.3319480952263318,0.4931843979248657,-1.061913167103641
439,367809.0022204233,1647.7844989163832,2,2.242602776715491,66.0,3.0,0,Downtown,Good,Property in location 438,192721,20.952326839756964,2715193.754869116,40.592911929502954,4,1.4142135623730951,5.029267214132029,1.4975322289404962,4356.0,8.12403840463596,281346.191222543,266790.1207078561,723377.3950242922,878,3295.5689978327664,0.0,0.0,0.0,0.0,0.0,-0.21304235585217646,-1.0449250860754713,-0.7170308416732535,-0.3534533462289713,0.6019049699614433,1.4029420251649094,-1.061913167103641
440,86606.95128885489,3628.4162199646526,3,3.1972415944380055,26.0,3.0,0,Rural,Poor,Property in location 439,193600,20.97617696340303,13165404.265302578,60.236336375684836,9,1.7320508075688772,10.22235381320448,1.788083217984556,676.0,5.0990195135927845,267731.6944756149,273523.7892738089,1596503.1367844471,1320,10885.248659893958,0.0,0.0,0.0,0.0,0.0,-0.2095782525049866,0.5698294223263222,-0.014059428268103021,0.7684471837845633,-0.804533622902393,1.4029420251649094,-1.061913167103641
441,88176.97133833636,4873.630593650536,3,3.644987446998138,53.0,1.0,0,Suburbs,Fair,Property in location 440,194481,21.0,23752275.163366474,69.81139300752089,9,1.7320508075688772,13.285933488774004,1.9091850216776105,2809.0,7.280109889280518,262766.53441198374,265728.2894519788,2149271.0917998864,1323,14620.891780951608,0.0,0.0,0.0,0.0,0.0,-0.20611414915779674,1.5850184160539418,-0.014059428268103021,1.2946423268827418,0.1448124272806965,-0.416573229315178,-1.061913167103641
442,493987.81032552896,1194.3830063155572,5,1.3644861732632962,65.0,3.0,1,Downtown,Excellent,Property in location 441,195364,21.02379604162864,1426550.7657753883,34.55984673454958,25,2.23606797749979,1.8618225170267142,1.168112226313592,4225.0,8.06225774829855,281346.191222543,276815.30051912507,527917.2887914763,2210,5971.915031577786,0.0,0.0,0.0,0.0,0.0,-0.20265004581060686,-1.4145708392525427,1.391883398542198,-1.3854242492946987,0.5667440051398474,1.4029420251649094,0.9416965821485118
443,218421.85809025416,3624.9288965455303,2,2.9039177694621414,48.0,2.0,1,Rural,Fair,Property in location 442,196249,21.047565179849187,13140109.505010795,60.20738240901634,4,1.4142135623730951,8.43273841179798,1.7040885450768517,2304.0,6.928203230275509,267731.6944756149,265728.2894519788,1605843.50116967,886,7249.857793091061,0.0,0.0,0.0,0.0,0.0,-0.199185942463417,0.5669863035610111,-0.7170308416732535,0.4237302619532189,-0.03099239682728307,0.4931843979248657,0.9416965821485118
444,216788.96618010092,2663.7509210791986,2,2.7464314227333952,15.0,,0,Rural,Poor,Property in location 443,197136,21.071307505705477,7095568.969550279,51.611538642819,4,1.4142135623730951,7.542885559777382,1.6572360793602687,225.0,3.872983346207417,267731.6944756149,273523.7892738089,1182705.4089591643,888,5327.501842158397,0.0,0.0,0.0,0.0,0.0,-0.19572183911622715,-0.2166356352208846,-0.7170308416732535,0.23865082396599008,-1.1913042359399482,,-1.061913167103641
445,415759.8052658762,4446.197468385522,3,1.3552451175277955,1.0,2.0,0,Suburbs,Good,Property in location 444,198025,21.095023109728988,19768671.92787783,66.67981305001929,9,1.7320508075688772,1.8366893285829282,1.164149954914656,1.0,1.0,262766.53441198374,266790.1207078561,1978557.8734315576,1335,13338.592405156567,0.0,0.0,0.0,0.0,0.0,-0.1922577357690373,1.2365439577651216,-0.014059428268103021,-1.3962844250334947,-1.6835577434422908,0.4931843979248657,-1.061913167103641
446,476261.8598227364,1544.0291156790208,1,1.6356829913203272,59.0,1.0,0,Downtown,Excellent,Property in location 445,198916,21.118712081942874,2384025.910064539,39.29413589429116,1,1.0,2.6754588480946135,1.2789382281096797,3481.0,7.681145747868608,281346.191222543,276815.30051912507,688636.9855928433,446,1544.0291156790208,0.0,0.0,0.0,0.0,0.0,-0.18879363242184743,-1.1295139932776719,-1.420002255078404,-1.066711194401298,0.35577821621027195,-0.416573229315178,-1.061913167103641
447,493700.4787202919,3709.028999349891,1,1.9330074841980407,53.0,0.0,1,Downtown,Fair,Property in location 446,199809,21.142374511865974,13756896.118018454,60.9017979976773,1,1.0,3.7365179339656387,1.3903263948433262,2809.0,7.280109889280518,281346.191222543,265728.2894519788,1657935.9627094013,447,3709.028999349891,0.0,0.0,0.0,0.0,0.0,-0.18532952907465755,0.6355508018052993,-1.420002255078404,-0.7172926499707374,0.1448124272806965,-1.3263308565552216,0.9416965821485118
448,389020.1833665237,4320.084216522063,4,1.5007932124525043,29.0,3.0,1,Downtown,Good,Property in location 447,200704,21.166010488516726,18663127.637843046,65.72734755428719,16,2.0,2.2523802665435078,1.2250686562199298,841.0,5.385164807134504,281346.191222543,266790.1207078561,1935397.729001884,1792,17280.33686608825,0.0,0.0,0.0,0.0,0.0,-0.1818654257274677,1.133727295862952,0.6889119851370474,-1.2252349330088002,-0.6990507284376054,1.4029420251649094,0.9416965821485118
449,219316.8134889121,4767.379721790898,3,1.7311884475730253,83.0,2.0,0,Rural,Fair,Property in location 448,201601,21.18962010041709,22727909.411743056,69.04621439145595,9,1.7320508075688772,2.997013441010301,1.315746346213063,6889.0,9.1104335791443,267731.6944756149,265728.2894519788,2140553.495084113,1347,14302.139165372693,0.0,0.0,0.0,0.0,0.0,-0.17840132238027784,1.498395005687593,-0.014059428268103021,-0.9544722826789473,1.199641371928574,0.4931843979248657,-1.061913167103641
450,87575.32251440093,3669.6417188165124,4,1.8028023965851225,37.0,2.0,1,Suburbs,Excellent,Property in location 449,202500,21.213203435596427,13466270.344478607,60.577567785579774,16,2.0,3.2500964811330615,1.3426847718601425,1369.0,6.082762530298219,262766.53441198374,276815.30051912507,1651338.7734674306,1800,14678.56687526605,0.0,0.0,0.0,0.0,0.0,-0.17493721903308798,0.6034394364570266,0.6889119851370474,-0.8703108952919244,-0.4177630098648381,0.4931843979248657,0.9416965821485118
451,399716.1121673466,2888.1340088353945,3,2.0070214991171786,27.0,0.0,1,Suburbs,Fair,Property in location 450,203401,21.236760581595302,8341318.052991606,53.7413621788227,9,1.7320508075688772,4.028135297918567,1.4166938621724803,729.0,5.196152422706632,262766.53441198374,265728.2894519788,1302548.437984763,1353,8664.402026506184,0.0,0.0,0.0,0.0,0.0,-0.17147311568589813,-0.03370228183014463,-0.014059428268103021,-0.6303106825243364,-0.7693726580807971,-1.3263308565552216,0.9416965821485118
452,301281.9123811123,3394.9584088450983,5,3.248171358403477,24.0,2.0,0,Downtown,Fair,Property in location 451,204304,21.2602916254693,11525742.597788041,58.266271622999,25,2.23606797749979,10.550617173552688,1.802268392444221,576.0,4.898979485566356,281346.191222543,265728.2894519788,1534521.2007979844,2260,16974.79204422549,0.0,0.0,0.0,0.0,0.0,-0.16800901233870827,0.3794976968365398,1.391883398542198,0.8283003220873207,-0.8748555525455849,0.4931843979248657,-1.061913167103641
453,240899.90416113933,4449.4009348106165,2,2.7157366115518022,95.0,3.0,0,Rural,Fair,Property in location 452,205209,21.283796653792763,19797168.67869359,66.70382998607064,4,1.4142135623730951,7.375225343322865,1.6479492138873097,9025.0,9.746794344808963,267731.6944756149,265728.2894519788,2015578.6234692093,906,8898.801869621233,0.0,0.0,0.0,0.0,0.0,-0.16454490899151838,1.2391556557387846,-0.7170308416732535,0.20257799276114768,1.6215729497877247,1.4029420251649094,-1.061913167103641
454,457859.4732926312,3196.5609358830848,5,3.9587400158542043,9.0,1.0,1,Downtown,Good,Property in location 453,206116,21.307275752662516,10218001.816813743,56.53813700400009,25,2.23606797749979,15.671622513125346,1.989658266098529,81.0,3.0,281346.191222543,266790.1207078561,1451238.6648909205,2270,15982.804679415423,0.0,0.0,0.0,0.0,0.0,-0.16108080564432853,0.21774969971197644,1.391883398542198,1.6633673009336551,-1.4022700248695237,-0.416573229315178,0.9416965821485118
455,100038.8670377681,927.6256507267149,3,2.2442074809024133,59.0,2.0,1,Suburbs,Excellent,Property in location 454,207025,21.330729007701542,860489.3478861612,30.456947495222085,9,1.7320508075688772,5.036467217338355,1.4980679159845902,3481.0,7.681145747868608,262766.53441198374,276815.30051912507,422069.67108065524,1365,2782.8769521801446,0.0,0.0,0.0,0.0,0.0,-0.15761670229713867,-1.632050766494365,-0.014059428268103021,-0.3515674827543241,0.35577821621027195,0.4931843979248657,0.9416965821485118
456,271681.29693088663,4709.984521129307,2,3.261595221510775,41.0,3.0,1,Rural,Excellent,Property in location 455,207936,21.354156504062622,22183954.189277664,68.62932697563998,4,1.4142135623730951,10.63800338898192,1.8059887102390133,1681.0,6.4031242374328485,267731.6944756149,276815.30051912507,2147752.9416349637,912,9419.969042258614,0.0,0.0,0.0,0.0,0.0,-0.15415259894994882,1.45160227888027,-0.7170308416732535,0.8440761724459266,-0.27711915057845443,1.4029420251649094,0.9416965821485118
457,55109.14014533858,3696.0123543325567,1,3.6144052641296014,39.0,2.0,0,Downtown,Good,Property in location 456,208849,21.37755832643195,13660507.323378889,60.79483822112332,1,1.0,13.063925413367773,1.901158926583888,1521.0,6.244997998398398,281346.191222543,266790.1207078561,1689077.6459299785,457,3696.0123543325567,0.0,0.0,0.0,0.0,0.0,-0.15068849560275896,0.6249386895167605,-1.420002255078404,1.258701857532212,-0.34744108022164627,0.4931843979248657,-1.061913167103641
458,260897.28889735683,3641.3562202644353,1,3.036935479114126,96.0,0.0,0,Downtown,Good,Property in location 457,209764,21.400934559032695,13259475.122858495,60.34365103525337,1,1.0,9.222977104302146,1.742680544194525,9216.0,9.797958971132712,281346.191222543,266790.1207078561,1667741.1488811113,458,3641.3562202644353,0.0,0.0,0.0,0.0,0.0,-0.1472243922555691,0.5803790482869404,-1.420002255078404,0.5800539271858696,1.6567339146093207,-1.3263308565552216,-1.061913167103641
459,75336.4740568268,1705.8356400704122,4,2.235594221252488,76.0,2.0,0,Rural,Good,Property in location 458,210681,21.42428528562855,2909875.2309344327,41.301763159342386,16,2.0,4.9978815220975195,1.495190362881091,5776.0,8.717797887081348,267731.6944756149,266790.1207078561,782978.5587923191,1836,6823.342560281649,0.0,0.0,0.0,0.0,0.0,-0.14376028890837922,-0.9975975890450163,0.6889119851370474,-0.36168986662034863,0.9535146181774025,0.4931843979248657,-1.061913167103641
460,103468.06232063237,3567.3189749771605,3,3.2607838922372587,41.0,2.0,1,Suburbs,Poor,Property in location 459,211600,21.447610589527216,12725764.669232098,59.72703721914524,9,1.7320508075688772,10.632711591873967,1.8057640743566858,1681.0,6.4031242374328485,262766.53441198374,273523.7892738089,1640966.7284894937,1380,10701.95692493148,0.0,0.0,0.0,0.0,0.0,-0.14029618556118936,0.5200185207104142,-0.014059428268103021,0.8431226906420495,-0.27711915057845443,0.4931843979248657,0.9416965821485118
461,102886.8110496972,2454.2305037474657,3,1.6110014133180546,46.0,1.0,1,Rural,Fair,Property in location 460,212521,21.470910553583888,6023247.36552454,49.54019079240073,9,1.7320508075688772,2.5953255537127693,1.269252304830704,2116.0,6.782329983125268,267731.6944756149,265728.2894519788,1131400.2622275816,1383,7362.691511242398,0.0,0.0,0.0,0.0,0.0,-0.1368320822139995,-0.38745186263623654,-0.014059428268103021,-1.0957172173371563,-0.10131432647047489,-0.416573229315178,0.9416965821485118
462,342144.6359522286,3535.178503574267,1,1.9826564955403971,36.0,0.0,0,Downtown,Fair,Property in location 461,213444,21.494185260204677,12497487.052133594,59.4573671093353,1,1.0,3.9309267793085287,1.4080683561320442,1296.0,6.0,281346.191222543,265728.2894519788,1633252.4686513112,462,3535.178503574267,0.0,0.0,0.0,0.0,0.0,-0.13336797886680965,0.4938152793160407,-1.420002255078404,-0.6589446642136483,-0.45292397468643397,-1.3263308565552216,-1.061913167103641
463,385720.1956694405,1247.690727293561,5,2.6400557652978662,79.0,0.0,1,Downtown,Excellent,Property in location 462,214369,21.517434791350013,1556732.1509743351,35.32266591430439,25,2.23606797749979,6.969894443882502,1.6248248414207196,6241.0,8.888194417315589,281346.191222543,276815.30051912507,577680.8067369187,2315,6238.453636467804,0.0,0.0,0.0,0.0,0.0,-0.1299038755196198,-1.3711105220885327,1.391883398542198,0.11363714943076113,1.0589975126421902,-1.3263308565552216,0.9416965821485118
464,312515.9442937218,3562.9502793327515,2,2.7262281618584447,21.0,1.0,0,Downtown,Fair,Property in location 463,215296,21.540659228538015,12694614.692997333,59.690453837550535,4,1.4142135623730951,7.4323199905100745,1.6511293595168262,441.0,4.58257569495584,281346.191222543,265728.2894519788,1653208.9296103967,928,7125.900558665503,0.0,0.0,0.0,0.0,0.0,-0.12643977217242994,0.5164568434371093,-0.7170308416732535,0.21490776149794258,-0.9803384470103726,-0.416573229315178,-1.061913167103641
465,482977.64681354386,4997.537648236799,5,1.0664244264178884,56.0,2.0,1,Downtown,Poor,Property in location 464,216225,21.563858652847824,24975382.5455442,70.69326451817598,25,2.23606797749979,1.1372610572607222,1.0326782782734845,3136.0,7.483314773547883,281346.191222543,273523.7892738089,2323855.006430112,2325,24987.688241183998,0.0,0.0,0.0,0.0,0.0,-0.12297566882524007,1.6860364260603966,1.391883398542198,-1.735709221532044,0.2502953217454842,0.4931843979248657,0.9416965821485118
466,218691.76078566682,1002.4905632143353,5,3.835342566268026,83.0,3.0,0,Suburbs,Good,Property in location 465,217156,21.587033144922902,1004987.3293337952,31.662131375103847,25,2.23606797749979,14.709852600627407,1.958403065323384,6889.0,9.1104335791443,262766.53441198374,266790.1207078561,467160.6024578803,2330,5012.452816071676,0.0,0.0,0.0,0.0,0.0,-0.11951156547805021,-1.571015464637991,1.391883398542198,1.5183494559403752,1.199641371928574,1.4029420251649094,-1.061913167103641
467,178570.43882683734,4904.131573729533,1,3.0898818136521697,26.0,0.0,1,Suburbs,Excellent,Property in location 466,218089,21.61018278497431,24050506.492450904,70.0295050227369,1,1.0,9.547369622338422,1.7578059658711396,676.0,5.0990195135927845,262766.53441198374,276815.30051912507,2290229.444931692,467,4904.131573729533,0.0,0.0,0.0,0.0,0.0,-0.11604746213086034,1.6098850253129142,-1.420002255078404,0.6422769582189228,-0.804533622902393,-1.3263308565552216,0.9416965821485118
468,440869.6076852571,2509.0134350360568,1,2.487111250695673,40.0,,1,Downtown,Excellent,Property in location 467,219024,21.633307652783937,6295148.417191433,50.09005325447416,1,1.0,6.185722373336995,1.5770577829286005,1600.0,6.324555320336759,281346.191222543,276815.30051912507,1174218.2875968746,468,2509.0134350360568,0.0,0.0,0.0,0.0,0.0,-0.11258335878367048,-0.34278884712374175,-1.420002255078404,-0.0661046846633338,-0.31228011540005035,,0.9416965821485118
469,150618.12733375368,4457.164491416488,1,3.799381703224925,79.0,2.0,0,Suburbs,Fair,Property in location 468,219961,21.656407827707714,19866315.303544,66.76199885725777,1,1.0,14.435301326800332,1.9492002727336473,6241.0,8.888194417315589,262766.53441198374,265728.2894519788,2090410.146474333,469,4457.164491416488,0.0,0.0,0.0,0.0,0.0,-0.10911925543648063,1.245485069681488,-1.420002255078404,1.4760879109886944,1.0589975126421902,0.4931843979248657,-1.061913167103641
470,483450.1427482751,4086.0190330447485,4,2.3172866957524856,33.0,2.0,0,Suburbs,Excellent,Property in location 469,220900,21.6794833886788,16695551.538403941,63.92197613532257,16,2.0,5.369817630311473,1.5222636748449612,1089.0,5.744562646538029,262766.53441198374,276815.30051912507,1920428.9455310318,1880,16344.076132178994,0.0,0.0,0.0,0.0,0.0,-0.10565515208929076,0.9429003964129885,0.6889119851370474,-0.2656841011536605,-0.5584068691512217,0.4931843979248657,-1.061913167103641
471,55469.51361041735,3181.468296144005,5,3.9413067108111153,31.0,0.0,0,Suburbs,Good,Property in location 470,221841,21.702534414210707,10121740.519369438,56.40450599148976,25,2.23606797749979,15.533898588684732,1.9852724525392265,961.0,5.5677643628300215,262766.53441198374,266790.1207078561,1498471.5674838263,2355,15907.341480720024,0.0,0.0,0.0,0.0,0.0,-0.1021910487421009,0.20544508608624656,1.391883398542198,1.6428795166485055,-0.6287287987944136,-1.3263308565552216,-1.061913167103641
472,486445.4720184376,3901.4866788555714,3,2.5368542717304554,89.0,2.0,0,Downtown,Excellent,Property in location 471,222784,21.72556098240043,15221598.305287477,62.46188180687139,9,1.7320508075688772,6.435629595997059,1.5927505365657408,7921.0,9.433981132056603,281346.191222543,276815.30051912507,1841501.7124198298,1416,11704.460036566714,0.0,0.0,0.0,0.0,0.0,-0.09872694539491104,0.7924562488683534,-0.014059428268103021,-0.007646217830259818,1.4106071608581492,0.4931843979248657,-1.061913167103641
473,69421.96037775924,4489.7653574656615,2,1.3428573099939385,88.0,3.0,0,Rural,Good,Property in location 472,223729,21.748563170931547,20157992.96509876,67.00571137944631,4,1.4142135623730951,1.8032657550041566,1.1588172030108712,7744.0,9.38083151964686,267731.6944756149,266790.1207078561,2123659.014081258,946,8979.530714931323,0.0,0.0,0.0,0.0,0.0,-0.09526284204772117,1.2720636581546871,-0.7170308416732535,-1.4108426931239293,1.3754461960365534,1.4029420251649094,-1.061913167103641
474,451014.401164132,2497.3893509343384,4,3.2944029173778318,65.0,0.0,1,Rural,Poor,Property in location 473,224676,21.77154105707724,6236953.570160236,49.973886690293945,16,2.0,10.85309058202757,1.8150490123899772,4225.0,8.06225774829855,267731.6944756149,273523.7892738089,1183762.5523428763,1896,9989.557403737354,0.0,0.0,0.0,0.0,0.0,-0.09179873870053132,-0.35226564283988687,0.6889119851370474,0.8826320856336854,0.5667440051398474,-1.3263308565552216,0.9416965821485118
475,287465.499088835,2173.539278565602,3,3.0366931752335216,11.0,3.0,0,Rural,Poor,Property in location 474,225625,21.79449471770337,4724272.995467478,46.62123205756796,9,1.7320508075688772,9.221505440509848,1.74261102235511,121.0,3.3166247903554,267731.6944756149,273523.7892738089,1032431.1573186611,1425,6520.617835696807,0.0,0.0,0.0,0.0,0.0,-0.08833463535334146,-0.6162916901087317,-0.014059428268103021,0.5797691693832036,-1.3319480952263318,1.4029420251649094,-1.061913167103641
476,496834.15825368516,3603.892219367056,5,3.3189601639167603,39.0,3.0,0,Downtown,Good,Property in location 475,226576,21.817424229271428,12988039.128814405,60.03242639913079,25,2.23606797749979,11.015496569666368,1.8218013513873461,1521.0,6.244997998398398,281346.191222543,266790.1207078561,1715452.6964187187,2380,18019.46109683528,0.0,0.0,0.0,0.0,0.0,-0.08487053200615159,0.5498356798712339,1.391883398542198,0.9114919930627852,-0.34744108022164627,1.4029420251649094,-1.061913167103641
477,83208.45413092949,4192.952956153285,1,3.854326086177043,,2.0,0,Suburbs,Fair,Property in location 476,227529,21.840329667841555,17580854.492514577,64.75301503523434,1,1.0,14.855829578584844,1.9632437663665312,,,262766.53441198374,265728.2894519788,2000038.5600851171,477,4192.952956153285,0.0,0.0,0.0,0.0,0.0,-0.08140642865896174,1.0300806796557573,-1.420002255078404,1.5406590673369225,,0.4931843979248657,-1.061913167103641
478,299234.42798059434,4001.597566061786,5,3.3294679079530543,75.0,3.0,0,Suburbs,Excellent,Property in location 477,228484,21.863211109075447,16012783.080711609,63.25818181122333,25,2.23606797749979,11.085356550089287,1.8246829609422712,5625.0,8.660254037844387,262766.53441198374,276815.30051912507,1912763.6365775338,2390,20007.987830308928,0.0,0.0,0.0,0.0,0.0,-0.07794232531177188,0.8740738988021741,1.391883398542198,0.9238407928231898,0.9183536533558065,1.4029420251649094,-1.061913167103641
479,486186.1410285945,4150.817325206264,2,2.8340098066499406,89.0,2.0,0,Downtown,Fair,Property in location 478,229441,21.88606862823929,17229284.467232488,64.4268369952015,4,1.4142135623730951,8.031611584188035,1.683451753585454,7921.0,9.433981132056603,281346.191222543,265728.2894519788,1988241.4987738007,958,8301.634650412529,0.0,0.0,0.0,0.0,0.0,-0.07447822196458201,0.9957286598870108,-0.7170308416732535,0.3415737656164318,1.4106071608581492,0.4931843979248657,-1.061913167103641
480,285394.02987656696,2629.4499222143186,4,3.5719267070825227,72.0,1.0,1,Downtown,Excellent,Property in location 479,230400,21.908902300206645,6914006.893432886,51.27816223514956,16,2.0,12.758660400769394,1.8899541547568086,5184.0,8.48528137423857,281346.191222543,276815.30051912507,1262135.9626628729,1920,10517.799688857274,0.0,0.0,0.0,0.0,0.0,-0.07101411861739215,-0.24460029516808338,0.6889119851370474,1.2087806571990614,0.8128707588910188,-0.416573229315178,0.9416965821485118
481,333229.38716086815,4234.903707935091,4,3.0197393180635945,9.0,2.0,0,Rural,Poor,Property in location 480,231361,21.93171219946131,17934409.415482383,65.07613777672344,16,2.0,9.118825549059183,1.7377397152806269,81.0,3.0,267731.6944756149,273523.7892738089,2036988.6835167788,1924,16939.614831740364,0.0,0.0,0.0,0.0,0.0,-0.0675500152702023,1.0642819725314783,0.6889119851370474,0.5598448367543543,-1.4022700248695237,0.4931843979248657,-1.061913167103641
482,363086.9100430777,1304.8780325565554,2,2.224357170477769,95.0,3.0,0,Rural,Poor,Property in location 481,232324,21.95449840010015,1702706.6798486668,36.12309555611971,4,1.4142135623730951,4.947764821855867,1.4914278965064887,9025.0,9.746794344808963,267731.6944756149,273523.7892738089,628951.2116922596,964,2609.7560651131107,0.0,0.0,0.0,0.0,0.0,-0.06408591192301243,-1.3244872866755928,-0.7170308416732535,-0.37489575452884843,1.6215729497877247,1.4029420251649094,-1.061913167103641
483,254543.47914549796,3086.8542114355682,3,3.65685929272532,97.0,,0,Downtown,Poor,Property in location 482,233289,21.97726097583591,9528668.922657505,55.559465543105865,9,1.7320508075688772,13.372619886791526,1.912291633806235,9409.0,9.848857801796104,281346.191222543,273523.7892738089,1490950.5841233796,1449,9260.562634306705,0.0,0.0,0.0,0.0,0.0,-0.06062180857582257,0.12830882788252676,-0.014059428268103021,1.3085942317982988,1.6918948794309165,,-1.061913167103641
484,332401.1360378286,824.1863740921106,3,1.6657013823531186,47.0,2.0,1,Rural,Excellent,Property in location 483,234256,22.0,679283.1792391004,28.708646329844786,9,1.7320508075688772,2.77456109517309,1.2906205415818852,2209.0,6.855654600401044,267731.6944756149,276815.30051912507,398906.2050605815,1452,2472.5591222763314,0.0,0.0,0.0,0.0,0.0,-0.057157705228632706,-1.7163819606868655,-0.014059428268103021,-1.031433298526304,-0.06615336164887899,0.4931843979248657,0.9416965821485118
485,312941.4403653951,2163.260485581135,4,3.1439238247261727,19.0,3.0,1,Suburbs,Poor,Property in location 484,235225,22.02271554554524,4679695.9284767285,46.51086416721512,16,2.0,9.884257015680847,1.773111340194454,361.0,4.358898943540674,262766.53441198374,273523.7892738089,1049181.3355068506,1940,8653.04194232454,0.0,0.0,0.0,0.0,0.0,-0.05369360188144284,-0.6246717070175857,0.6889119851370474,0.7057876386368488,-1.0506603766535645,1.4029420251649094,0.9416965821485118
486,455521.10472094506,2339.1384464598714,4,3.644690364822271,38.0,0.0,0,Downtown,Poor,Property in location 485,236196,22.045407685048602,5471568.671706701,48.36464045622454,16,2.0,13.283767855428298,1.909107216691161,1444.0,6.164414002968976,281346.191222543,273523.7892738089,1136821.2849794975,1944,9356.553785839485,0.0,0.0,0.0,0.0,0.0,-0.050229498534252986,-0.48128324805301653,0.6889119851370474,1.2942931931115444,-0.3826020450432422,-1.3263308565552216,-1.061913167103641
487,70450.87115365604,2463.9253047588727,1,3.193949559109889,59.0,0.0,0,Downtown,Poor,Property in location 486,237169,22.06807649071391,6070927.907431103,49.637942189003695,1,1.0,10.201313786138254,1.7871624322119937,3481.0,7.681145747868608,281346.191222543,273523.7892738089,1199931.623417571,487,2463.9253047588727,0.0,0.0,0.0,0.0,0.0,-0.04676539518706312,-0.3795479583036621,-1.420002255078404,0.7645783528603732,0.35577821621027195,-1.3263308565552216,-1.061913167103641
488,176433.43531650363,3720.962268097421,3,3.091826257161571,65.0,2.0,1,Suburbs,Poor,Property in location 487,238144,22.090722034374522,13845560.200604705,60.99969072132597,9,1.7320508075688772,9.559389604473727,1.7583589670944813,4225.0,8.06225774829855,262766.53441198374,273523.7892738089,1815829.5868315415,1464,11162.886804292264,0.0,0.0,0.0,0.0,0.0,-0.04330129183987326,0.6452796672502323,-0.014059428268103021,0.6445620865452388,0.5667440051398474,0.4931843979248657,0.9416965821485118
489,477685.1678344514,2431.9440253354524,2,3.257914882215508,64.0,2.0,1,Suburbs,Fair,Property in location 488,239121,22.11334438749598,5914351.742364803,49.3147445023844,4,1.4142135623730951,10.614009379761288,1.8049694962008382,4096.0,8.0,262766.53441198374,265728.2894519788,1189220.6283890363,978,4863.888050670905,0.0,0.0,0.0,0.0,0.0,-0.039837188492683404,-0.4056214148602872,-0.7170308416732535,0.8397510030422355,0.5315830403182515,0.4931843979248657,0.9416965821485118
490,450618.70275091234,2684.5132150146287,3,2.395165744901933,50.0,0.0,1,Suburbs,Poor,Property in location 489,240100,22.135943621178654,7206611.201588178,51.812288262675956,9,1.7320508075688772,5.736818945551632,1.5476323028749215,2500.0,7.0710678118654755,262766.53441198374,273523.7892738089,1315411.4753571681,1470,8053.539645043886,0.0,0.0,0.0,0.0,0.0,-0.03637308514549354,-0.19970870863442414,-0.014059428268103021,-0.17415990907632573,0.03932953281590875,-1.3263308565552216,0.9416965821485118
491,255045.5387535708,1797.6853496721753,1,3.622512046471078,35.0,3.0,0,Rural,Poor,Property in location 490,241081,22.15851980616034,3231672.6164259715,42.39911968039166,1,1.0,13.122593526828078,1.9032897957145354,1225.0,5.916079783099616,267731.6944756149,273523.7892738089,882663.5066890381,491,1797.6853496721753,0.0,0.0,0.0,0.0,0.0,-0.03290898179830368,-0.9227150497527821,-1.420002255078404,1.2682290244950065,-0.4880849395080299,1.4029420251649094,-1.061913167103641
